Date,Apple,Adobe,Amazon,Blackberry,Disney,Ebay,Google,Hp,Ibm,Facebook,Microsoft,Twitter
2018-04-05,43.20000076293945,223.5399932861328,72.5875015258789,10.470000267028809,102.11000061035156,40.029998779296875,17.459999084472656,21.549999237060547,147.25621032714844,159.33999633789062,92.37999725341797,28.639999389648438
2018-04-06,42.095001220703125,218.61000061035156,70.2614974975586,10.1899995803833,100.3499984741211,39.09000015258789,17.329999923706055,20.780000686645508,143.94837951660156,157.1999969482422,90.2300033569336,28.100000381469727
2018-04-09,42.51250076293945,219.1699981689453,70.30400085449219,10.180000305175781,99.69999694824219,38.880001068115234,17.309999465942383,20.889999389648438,145.9751434326172,157.92999267578125,90.7699966430664,28.010000228881836
2018-04-10,43.3125,224.52999877929688,71.81099700927734,10.630000114440918,101.37000274658203,39.59000015258789,17.420000076293945,21.75,148.55641174316406,165.0399932861328,92.87999725341797,29.530000686645508
2018-04-11,43.11000061035156,223.6300048828125,71.35250091552734,10.350000381469727,100.80000305175781,39.83000183105469,17.3700008392334,21.59000015258789,148.52772521972656,166.32000732421875,91.86000061035156,29.389999389648438
2018-04-12,43.53499984741211,226.9600067138672,72.42500305175781,10.539999961853027,100.38999938964844,40.529998779296875,17.270000457763672,21.940000534057617,151.11854553222656,163.8699951171875,93.58000183105469,29.0
2018-04-13,43.682498931884766,224.05999755859375,71.53949737548828,10.5,100.3499984741211,39.900001525878906,17.309999465942383,21.770000457763672,149.818359375,164.52000427246094,93.08000183105469,28.760000228881836
2018-04-16,43.95500183105469,226.52000427246094,72.07499694824219,10.510000228881836,100.23999786376953,40.189998626708984,17.469999313354492,21.850000381469727,150.9464569091797,164.8300018310547,94.16999816894531,28.579999923706055
2018-04-17,44.560001373291016,231.16000366210938,75.19149780273438,10.770000457763672,102.16999816894531,40.61000061035156,17.920000076293945,22.049999237060547,153.83364868164062,168.66000366210938,96.06999969482422,31.84000015258789
2018-04-18,44.459999084472656,231.10000610351562,76.39199829101562,10.789999961853027,101.20999908447266,41.75,17.719999313354492,22.030000686645508,142.2466583251953,166.36000061035156,96.44000244140625,31.540000915527344
2018-04-19,43.20000076293945,227.6199951171875,77.84549713134766,10.600000381469727,100.88999938964844,42.11000061035156,17.209999084472656,21.65999984741211,141.20458984375,168.10000610351562,96.11000061035156,31.540000915527344
2018-04-20,41.43000030517578,225.24000549316406,76.37449645996094,10.630000114440918,100.23999786376953,42.20000076293945,17.139999389648438,21.530000686645508,138.52772521972656,166.27999877929688,95.0,31.90999984741211
2018-04-23,41.310001373291016,225.3000030517578,75.89299774169922,10.640000343322754,100.1500015258789,41.599998474121094,17.190000534057617,21.3799991607666,139.4455108642578,165.83999633789062,95.3499984741211,31.219999313354492
2018-04-24,40.73500061035156,217.88999938964844,73.00450134277344,10.399999618530273,99.45999908447266,41.18000030517578,17.219999313354492,21.200000762939453,139.15870666503906,159.69000244140625,93.12000274658203,30.469999313354492
2018-04-25,40.912498474121094,217.32000732421875,73.00849914550781,10.369999885559082,101.1500015258789,40.970001220703125,17.25,21.309999465942383,139.52198791503906,159.69000244140625,92.30999755859375,29.75
2018-04-26,41.05500030517578,221.91000366210938,75.89800262451172,10.550000190734863,99.83999633789062,38.68000030517578,17.450000762939453,21.479999542236328,140.26768493652344,174.16000366210938,94.26000213623047,30.270000457763672
2018-04-27,40.58000183105469,221.89999389648438,78.63099670410156,10.449999809265137,99.2300033569336,38.22999954223633,17.639999389648438,21.610000610351562,140.03823852539062,173.58999633789062,95.81999969482422,29.0
2018-04-30,41.314998626708984,221.60000610351562,78.30650329589844,10.470000267028809,100.33000183105469,37.880001068115234,17.34000015258789,21.489999771118164,138.5850830078125,172.0,93.5199966430664,30.309999465942383
2018-05-01,42.275001525878906,224.0800018310547,79.11299896240234,10.529999732971191,100.05999755859375,37.83000183105469,17.540000915527344,21.81999969482422,138.62332153320312,173.86000061035156,95.0,30.299999237060547
2018-05-02,44.14250183105469,221.10000610351562,78.48400115966797,10.850000381469727,99.62000274658203,37.18000030517578,18.059999465942383,21.549999237060547,136.1854705810547,176.07000732421875,93.51000213623047,30.549999237060547
2018-05-03,44.22249984741211,226.0500030517578,78.60399627685547,10.710000038146973,98.76000213623047,37.63999938964844,17.90999984741211,21.31999969482422,135.74569702148438,174.02000427246094,94.06999969482422,30.670000076293945
2018-05-04,45.95750045776367,228.50999450683594,79.04750061035156,10.84000015258789,101.1500015258789,38.0,18.229999542236328,21.68000030517578,137.58126831054688,176.61000061035156,95.16000366210938,31.040000915527344
2018-05-07,46.290000915527344,230.99000549316406,80.00700378417969,10.989999771118164,102.4800033569336,37.79999923706055,18.579999923706055,21.790000915527344,136.92160034179688,177.97000122070312,96.22000122070312,31.329999923706055
2018-05-08,46.51250076293945,234.55999755859375,79.61949920654297,11.119999885559082,101.79000091552734,38.099998474121094,18.420000076293945,21.959999084472656,136.71128845214844,178.9199981689453,95.80999755859375,31.850000381469727
2018-05-09,46.84000015258789,239.74000549316406,80.4000015258789,11.579999923706055,99.97000122070312,38.22999954223633,18.40999984741211,22.579999923706055,136.3384246826172,182.66000366210938,96.94000244140625,32.459999084472656
2018-05-10,47.5099983215332,241.14999389648438,80.4540023803711,11.880000114440918,101.68000030517578,38.5,18.520000457763672,22.75,137.89674377441406,185.52999877929688,97.91000366210938,32.869998931884766
2018-05-11,47.147499084472656,241.8800048828125,80.14550018310547,11.600000381469727,102.06999969482422,38.2599983215332,18.360000610351562,22.709999084472656,137.8011474609375,186.99000549316406,97.69999694824219,32.75
2018-05-14,47.037498474121094,238.3699951171875,80.0770034790039,11.619999885559082,102.44000244140625,38.38999938964844,18.0,22.56999969482422,137.95411682128906,186.63999938964844,98.02999877929688,33.38999938964844
2018-05-15,46.61000061035156,236.60000610351562,78.80599975585938,11.699999809265137,102.91999816894531,38.08000183105469,17.850000381469727,22.040000915527344,137.41873168945312,184.32000732421875,97.31999969482422,32.75
2018-05-16,47.04499816894531,237.38999938964844,79.36399841308594,11.609999656677246,105.04000091552734,38.349998474121094,17.8799991607666,22.229999542236328,138.26959228515625,183.1999969482422,97.1500015258789,32.77000045776367
2018-05-17,46.747501373291016,236.85000610351562,79.08799743652344,11.579999923706055,104.33999633789062,38.400001525878906,18.059999465942383,22.299999237060547,138.1453094482422,183.75999450683594,96.18000030517578,32.58000183105469
2018-05-18,46.57749938964844,238.08999633789062,78.71849822998047,11.539999961853027,103.93000030517578,38.31999969482422,18.270000457763672,22.139999389648438,137.74378967285156,182.67999267578125,96.36000061035156,32.630001068115234
2018-05-21,46.907501220703125,238.10000610351562,79.27300262451172,11.520000457763672,104.05999755859375,38.290000915527344,18.459999084472656,22.09000015258789,139.09178161621094,184.49000549316406,97.5999984741211,33.630001068115234
2018-05-22,46.790000915527344,238.7899932861328,79.06999969482422,11.59000015258789,104.06999969482422,37.77000045776367,18.3799991607666,22.06999969482422,138.70936584472656,183.8000030517578,97.5,32.86000061035156
2018-05-23,47.09000015258789,243.91000366210938,80.09300231933594,11.600000381469727,102.88999938964844,38.040000915527344,18.469999313354492,21.899999618530273,138.30784606933594,186.89999389648438,98.66000366210938,33.41999816894531
2018-05-24,47.037498474121094,245.14999389648438,80.15350341796875,11.569999694824219,102.11000061035156,37.790000915527344,18.229999542236328,21.920000076293945,137.73422241210938,185.92999267578125,98.30999755859375,33.52000045776367
2018-05-25,47.14500045776367,243.55999755859375,80.50749969482422,11.75,102.19999694824219,37.939998626708984,18.450000762939453,21.90999984741211,137.32313537597656,184.9199981689453,98.36000061035156,33.630001068115234
2018-05-29,46.974998474121094,242.19000244140625,80.64350128173828,11.729999542236328,99.69000244140625,37.529998779296875,18.889999389648438,21.299999237060547,135.0095672607422,185.74000549316406,98.01000213623047,34.040000915527344
2018-05-30,46.875,247.39999389648438,81.24449920654297,11.899999618530273,99.9800033569336,37.849998474121094,19.020000457763672,22.15999984741211,136.34799194335938,187.6699981689453,98.94999694824219,34.36000061035156
2018-05-31,46.717498779296875,249.27999877929688,81.48100280761719,11.829999923706055,99.47000122070312,37.720001220703125,18.799999237060547,22.030000686645508,135.09559631347656,191.77999877929688,98.83999633789062,34.70000076293945
